param_n_neighbors,mean_test_accuracy,std_test_accuracy,mean_test_roc_auc,mean_test_recall,mean_test_f1,mean_test_precision,rank_test_accuracy,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,std_test_f1,rank_test_f1,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,std_test_precision,rank_test_precision
13,0.8271028037383177,0.016187390724942793,0.922222551691592,0.8497904052165813,0.8381599079386689,0.8288397039079202,16,0.005798053741455078,0.0007404801205171342,0.03707675933837891,0.0050715756874014735,{'n_neighbors': 13},0.8317757009345794,0.8130841121495327,0.8037383177570093,0.8411214953271028,0.8457943925233645,0.9222816086918426,0.9135634802418295,0.9051958293174449,0.9370016647682468,0.9330701754385965,0.011840484831262396,11,0.8407079646017699,0.8584070796460177,0.7699115044247787,0.911504424778761,0.868421052631579,0.04624521127873497,18,0.8407079646017699,0.8290598290598291,0.8055555555555556,0.8583333333333333,0.8571428571428571,0.01959421994019964,18,0.8407079646017699,0.8016528925619835,0.8446601941747572,0.8110236220472441,0.8461538461538461,0.018694697269109693,15
14,0.8392523364485982,0.025007641421046094,0.9208116998006274,0.8374165502251204,0.8459722389959357,0.8566932943879431,7,0.004992294311523438,0.0001617527230155178,0.03113241195678711,0.00033951272452285126,{'n_neighbors': 14},0.8130841121495327,0.8177570093457944,0.8271028037383178,0.8738317757009346,0.8644859813084113,0.9218435117848068,0.9105406115832823,0.9026110575659335,0.9367826163147287,0.9322807017543859,0.012840805636798775,12,0.8053097345132744,0.8495575221238938,0.7699115044247787,0.9026548672566371,0.8596491228070176,0.04579412039775736,25,0.8198198198198198,0.8311688311688312,0.8246445497630331,0.8831168831168831,0.8711111111111111,0.02596015299711885,8,0.8348623853211009,0.8135593220338984,0.8877551020408163,0.864406779661017,0.8828828828828829,0.028451208961942302,6
15,0.8345794392523365,0.02993573341691024,0.920075267354402,0.8497904052165813,0.8441544706789152,0.840909016288316,8,0.00609745979309082,0.0007928336255204359,0.03735771179199219,0.005831814531983533,{'n_neighbors': 15},0.8130841121495327,0.8037383177570093,0.8177570093457944,0.883177570093458,0.8551401869158879,0.921712082712696,0.9080434592131779,0.9038377289056339,0.9363883290983965,0.9303947368421053,0.01251965383315861,13,0.8230088495575221,0.8672566371681416,0.7699115044247787,0.9203539823008849,0.868421052631579,0.050456474723956,18,0.8230088495575221,0.8235294117647058,0.8169014084507042,0.8927038626609443,0.8646288209606987,0.0296361341268551,11,0.8230088495575221,0.784,0.87,0.8666666666666667,0.8608695652173913,0.03306725723059249,9
16,0.8280373831775701,0.035143169489650766,0.9189189413119234,0.8250271696941468,0.8351114049150462,0.8478536088094911,14,0.005390548706054687,0.0008375306031666741,0.034044647216796876,0.0041863469248469,{'n_neighbors': 16},0.7990654205607477,0.7850467289719626,0.8177570093457944,0.8691588785046729,0.8691588785046729,0.9188206431262596,0.9046263033382985,0.9062910715850346,0.9333654604398492,0.9314912280701754,0.012087320347065578,14,0.7964601769911505,0.8230088495575221,0.7522123893805309,0.8938053097345132,0.8596491228070176,0.04909429927221524,27,0.8071748878923767,0.8017241379310345,0.8133971291866029,0.8782608695652174,0.875,0.034116402705672885,23,0.8181818181818182,0.7815126050420168,0.8854166666666666,0.8632478632478633,0.8909090909090909,0.04191249184682846,7
17,0.8261682242990656,0.038008783939556555,0.9186474211463997,0.8409408476944573,0.8366847273610147,0.8333555320290238,17,0.005751514434814453,0.0006998904735808137,0.03710231781005859,0.0034437811378772265,{'n_neighbors': 17},0.780373831775701,0.7850467289719626,0.8317757009345794,0.8598130841121495,0.8738317757009346,0.9161044423026373,0.9036624901428196,0.91014632436695,0.9313940243581881,0.9319298245614035,0.011332975592959926,15,0.7964601769911505,0.831858407079646,0.8141592920353983,0.8938053097345132,0.868421052631579,0.035575512722735535,22,0.7929515418502202,0.8034188034188035,0.8363636363636363,0.8706896551724138,0.88,0.03479041324654607,22,0.7894736842105263,0.7768595041322314,0.8598130841121495,0.8487394957983193,0.8918918918918919,0.04354444066826997,12
18,0.8345794392523365,0.03529197680093309,0.9183936846409372,0.839186461729545,0.8430074702205153,0.8476258255314955,8,0.005368518829345703,0.0008165467789958145,0.03783164024353027,0.006634172230073584,{'n_neighbors': 18},0.780373831775701,0.8130841121495327,0.8364485981308412,0.8644859813084113,0.8785046728971962,0.9144396740559011,0.900990099009901,0.9115482344694646,0.9314816437395951,0.9335087719298246,0.012370446375877696,16,0.7964601769911505,0.831858407079646,0.8141592920353983,0.8938053097345132,0.8596491228070176,0.0343730536064494,23,0.7929515418502202,0.8245614035087719,0.8401826484018264,0.8744588744588745,0.8828828828828829,0.032963835711313456,12,0.7894736842105263,0.8173913043478261,0.8679245283018868,0.8559322033898306,0.9074074074074074,0.04086726952046642,8
19,0.8242990654205608,0.02223435000629968,0.9159925538897626,0.8585933861201676,0.8377345863240769,0.8181006984841602,21,0.004710531234741211,0.00036095434621907264,0.03313264846801758,0.003226949958142151,{'n_neighbors': 19},0.794392523364486,0.8037383177570093,0.8271028037383178,0.8504672897196262,0.8457943925233645,0.9134320511697187,0.8987996144747218,0.9083939367388066,0.927407342504162,0.9319298245614035,0.012199887852664758,17,0.8230088495575221,0.8407079646017699,0.8407079646017699,0.8938053097345132,0.8947368421052632,0.029840458519697164,15,0.808695652173913,0.8189655172413793,0.8370044052863436,0.8632478632478633,0.8607594936708861,0.02180433201396205,19,0.7948717948717948,0.7983193277310925,0.8333333333333334,0.8347107438016529,0.8292682926829268,0.017683475461507076,19
20,0.8233644859813083,0.026000799520081434,0.9146080977217423,0.8444496196242819,0.8344875240835228,0.8257089732444702,23,0.0045890331268310545,0.00023468040559618527,0.031096935272216797,0.0005695889014666101,{'n_neighbors': 20},0.7990654205607477,0.8037383177570093,0.8037383177570093,0.8551401869158879,0.8551401869158879,0.9122053798300184,0.8969596074651712,0.9081310785945852,0.9241216157013932,0.9316228070175439,0.012158958797091383,18,0.8230088495575221,0.8407079646017699,0.7787610619469026,0.8938053097345132,0.8859649122807017,0.04230412954713265,21,0.8122270742358079,0.8189655172413793,0.8073394495412844,0.8669527896995708,0.8669527896995708,0.026763651537943047,24,0.8017241379310345,0.7983193277310925,0.8380952380952381,0.8416666666666667,0.8487394957983193,0.021278804063079575,16
21,0.8242990654205606,0.02750268966273302,0.9134428198991301,0.8621176835895048,0.8381737020107017,0.8163171428676236,22,0.004817438125610351,0.0002455933755230371,0.03573594093322754,0.003932420281053829,{'n_neighbors': 21},0.8084112149532711,0.794392523364486,0.8037383177570093,0.8551401869158879,0.8598130841121495,0.909927275913432,0.8939805484973276,0.909401559624989,0.9220187505476211,0.9318859649122808,0.012815358182274755,20,0.8584070796460177,0.8495575221238938,0.7964601769911505,0.9026548672566371,0.9035087719298246,0.039595251897265565,13,0.825531914893617,0.8135593220338984,0.8108108108108109,0.8680851063829788,0.8728813559322034,0.026883912104564756,17,0.7950819672131147,0.7804878048780488,0.8256880733944955,0.8360655737704918,0.8442622950819673,0.024468022152175233,21
22,0.8299065420560747,0.018831253906177473,0.912426684866903,0.8532991771464058,0.84112722655764,0.8301338249462382,12,0.011102771759033203,0.005987026545468891,0.04098930358886719,0.006534928508181688,{'n_neighbors': 22},0.8130841121495327,0.8177570093457944,0.8130841121495327,0.8551401869158879,0.8504672897196262,0.9081748882852888,0.8933234031367738,0.9068605975641812,0.9207920792079207,0.932982456140351,0.013464873040772986,25,0.8584070796460177,0.831858407079646,0.7964601769911505,0.8938053097345132,0.8859649122807017,0.035844849718640576,16,0.8290598290598291,0.8281938325991189,0.8181818181818182,0.8669527896995708,0.8632478632478633,0.019978332294605675,15,0.8016528925619835,0.8245614035087719,0.8411214953271028,0.8416666666666667,0.8416666666666667,0.0156777368701523,14
23,0.8261682242990653,0.012327949493712995,0.9123392253524374,0.867458469181804,0.8405305467347821,0.816350527801783,18,0.004685115814208984,0.00047882945135427715,0.04430971145629883,0.00724888405067552,{'n_neighbors': 23},0.8177570093457944,0.822429906542056,0.8177570093457944,0.8504672897196262,0.822429906542056,0.906992026636292,0.8933672128274774,0.9066415491106632,0.9210111276614388,0.9336842105263158,0.013797127162153828,26,0.8761061946902655,0.8672566371681416,0.8053097345132744,0.9026548672566371,0.8859649122807017,0.03322217327974071,11,0.8354430379746836,0.8376068376068376,0.8235294117647058,0.864406779661017,0.8416666666666667,0.013377852428301808,16,0.7983870967741935,0.8099173553719008,0.8425925925925926,0.8292682926829268,0.8015873015873016,0.01695604921003162,20
24,0.8289719626168223,0.014049809699413936,0.9128821357915949,0.8621797857475547,0.8418835510199715,0.8233708420519152,13,0.004916667938232422,0.0003258167623856227,0.036695098876953124,0.00580186014028879,{'n_neighbors': 24},0.8177570093457944,0.822429906542056,0.8177570093457944,0.8551401869158879,0.8317757009345794,0.9066415491106633,0.8938053097345133,0.9094891790063963,0.922237799001139,0.9322368421052631,0.013240207406678788,23,0.8672566371681416,0.8672566371681416,0.8053097345132744,0.9026548672566371,0.868421052631579,0.031505355746499944,12,0.8340425531914893,0.8376068376068376,0.8235294117647058,0.8680851063829788,0.8461538461538461,0.014975999975541884,14,0.8032786885245902,0.8099173553719008,0.8425925925925926,0.8360655737704918,0.825,0.014953106701213621,17
25,0.8308411214953271,0.01629494932164737,0.9130929218911644,0.8833410961030896,0.8466511338360281,0.8130139714049021,11,0.005817222595214844,0.000380097525944212,0.04076881408691406,0.0035861893006221843,{'n_neighbors': 25},0.8130841121495327,0.8177570093457944,0.822429906542056,0.8504672897196262,0.8504672897196262,0.9068605975641812,0.891921493034259,0.9104091825111714,0.9218435117848068,0.9344298245614034,0.014325571279815734,22,0.8761061946902655,0.8672566371681416,0.8584070796460177,0.9026548672566371,0.9122807017543859,0.020704015677104722,6,0.8319327731092437,0.8340425531914893,0.8362068965517241,0.864406779661017,0.8666666666666667,0.0154956319907337,7,0.792,0.8032786885245902,0.8151260504201681,0.8292682926829268,0.8253968253968254,0.013844577551713153,22
26,0.8308411214953273,0.022390931870487737,0.9135136847639119,0.8709672411116287,0.8449202497880531,0.8205905675218463,10,0.006084918975830078,0.0026425149904639364,0.04068832397460938,0.010540448651641308,{'n_neighbors': 26},0.8130841121495327,0.8084112149532711,0.8177570093457944,0.8504672897196262,0.8644859813084113,0.907517742924735,0.8906948216945588,0.912555857355647,0.9215368439498817,0.9352631578947368,0.014798512955378906,19,0.8761061946902655,0.8495575221238938,0.8495575221238938,0.8761061946902655,0.9035087719298246,0.020142100436776274,9,0.8319327731092437,0.8240343347639485,0.8311688311688312,0.8608695652173913,0.8765957446808511,0.02025692548382413,9,0.792,0.8,0.8135593220338984,0.8461538461538461,0.8512396694214877,0.024015324677699477,18
27,0.8271028037383179,0.023457757753291834,0.9133996596678763,0.888650830616364,0.8448235701123824,0.8054899645808737,15,0.005330371856689453,0.0006463178863034253,0.03967099189758301,0.006451034935367603,{'n_neighbors': 27},0.8084112149532711,0.7990654205607477,0.822429906542056,0.8411214953271028,0.8644859813084113,0.9084815561202138,0.888767195303601,0.9151406291071585,0.9198720757031456,0.9347368421052632,0.01504090782799548,21,0.8761061946902655,0.8938053097345132,0.8672566371681416,0.8938053097345132,0.9122807017543859,0.015662614876046185,4,0.8284518828451883,0.8244897959183674,0.8376068376068376,0.8559322033898306,0.8776371308016878,0.01966574302388873,10,0.7857142857142857,0.7651515151515151,0.8099173553719008,0.8211382113821138,0.8455284552845529,0.02787765460721878,25
28,0.8261682242990653,0.018550872188111408,0.912856609345145,0.8798167986337525,0.8427158458487316,0.8088854424688682,18,0.005143451690673828,0.00047635691778057473,0.03658876419067383,0.0055999960224164605,{'n_neighbors': 28},0.8177570093457944,0.8037383177570093,0.822429906542056,0.8271028037383178,0.8598130841121495,0.9066853588013668,0.8888986243757117,0.914877770962937,0.9182511171471129,0.9355701754385964,0.015239168418663743,24,0.8761061946902655,0.8849557522123894,0.8672566371681416,0.8672566371681416,0.9035087719298246,0.013542542865023785,7,0.8354430379746836,0.8264462809917356,0.8376068376068376,0.8412017167381974,0.8728813559322034,0.015848943345119017,13,0.7983870967741935,0.7751937984496124,0.8099173553719008,0.8166666666666667,0.8442622950819673,0.022620681396058474,24
29,0.8177570093457944,0.018218307186558803,0.9103329913103094,0.8833566216426021,0.8369144923689186,0.7956064146095525,25,0.005781984329223633,0.0008613859631401285,0.033548736572265626,0.0058923266037421975,{'n_neighbors': 29},0.8037383177570093,0.7990654205607477,0.8130841121495327,0.822429906542056,0.8504672897196262,0.9052834486988524,0.8876281433453078,0.9090510820993604,0.9149215806536406,0.934780701754386,0.015240715147544862,27,0.8761061946902655,0.9026548672566371,0.8672566371681416,0.8672566371681416,0.9035087719298246,0.016428750020164834,5,0.825,0.8259109311740891,0.8305084745762712,0.8376068376068376,0.865546218487395,0.014995503551325017,21,0.7795275590551181,0.7611940298507462,0.7967479674796748,0.8099173553719008,0.8306451612903226,0.02398566971400379,28
30,0.8196261682242991,0.02300660490671245,0.9096057004862107,0.8745070641204782,0.8369847444735752,0.8029983439481028,24,0.005266761779785157,0.0005329384017879063,0.028171586990356445,0.002082841078594338,{'n_neighbors': 30},0.8084112149532711,0.7897196261682243,0.8177570093457944,0.822429906542056,0.8598130841121495,0.9055024971523702,0.8854814685008323,0.9071234557084028,0.9153596775606765,0.9345614035087718,0.015879998432895965,28,0.8761061946902655,0.8761061946902655,0.8495575221238938,0.8672566371681416,0.9035087719298246,0.017442831363328935,8,0.8284518828451883,0.8148148148148148,0.8311688311688312,0.8376068376068376,0.8728813559322034,0.019427269856004212,20,0.7857142857142857,0.7615384615384615,0.8135593220338984,0.8099173553719008,0.8442622950819673,0.027855990949311137,27
