param_metric,mean_test_accuracy,std_test_accuracy,   mean_test_roc_auc, mean_test_recall,mean_test_f1,mean_test_precision,rank_test_accuracy,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,std_test_f1,rank_test_f1,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,std_test_precision,rank_test_precision
minkowski,   0.9485981308411215,0.019825423771585467,0.9801516822152638,0.9681415929203541,0.9519962441460559,0.9367491490011078,1,0.004707860946655274,0.0023586143717024056,0.03037538528442383,0.00606281095497244,{'metric': 'minkowski'},0.9579439252336449,0.9439252336448598,0.9158878504672897,0.9485981308411215,0.9766355140186916,0.9857618505213354,0.9818189783580129,0.9722684657846314,0.9720056076404101,0.9889035087719298,0.00691884333106784,1,0.9734513274336283,0.9823008849557522,0.911504424778761,0.9734513274336283,1.0,0.029931919513783656,1,0.9606986899563319,0.9487179487179487,0.9196428571428571,0.9523809523809523,0.9785407725321889,0.01917280064175136,1,0.9482758620689655,0.9173553719008265,0.9279279279279279,0.9322033898305084,0.957983193277311,0.014548857057149714,1
euclidean,   0.9485981308411215,0.019825423771585467,0.9801516822152638,0.9681415929203541,0.9519962441460559,0.9367491490011078,1,0.0059391498565673825,0.0009299426942672813,0.03040013313293457,0.0042191614862778955,{'metric': 'euclidean'},0.9579439252336449,0.9439252336448598,0.9158878504672897,0.9485981308411215,0.9766355140186916,0.9857618505213354,0.9818189783580129,0.9722684657846314,0.9720056076404101,0.9889035087719298,0.00691884333106784,1,0.9734513274336283,0.9823008849557522,0.911504424778761,0.9734513274336283,1.0,0.029931919513783656,1,0.9606986899563319,0.9487179487179487,0.9196428571428571,0.9523809523809523,0.9785407725321889,0.01917280064175136,1,0.9482758620689655,0.9173553719008265,0.9279279279279279,0.9322033898305084,0.957983193277311,0.014548857057149714,1
manhattan,   0.9457943925233645,0.022234350006299638,0.9785917674673849,0.9628318584070797,0.9492302953886398,0.9361891078270389,3,0.006095790863037109,0.0005976380004068258,0.03147563934326172,0.002846646062786451,{'metric': 'manhattan'},0.9626168224299065,0.9532710280373832,0.9112149532710281,0.9299065420560748,0.9719626168224299,0.9899675808288794,0.9755980022781039,0.9722684657846316,0.9674932094979409,0.9876315789473684,0.008755022380439334,3,0.9823008849557522,0.9734513274336283,0.911504424778761,0.9469026548672567,1.0,0.030859461547190607,3,0.9652173913043478,0.9565217391304348,0.9155555555555556,0.9344978165938864,0.9743589743589743,0.02140671356708316,3,0.9487179487179487,0.9401709401709402,0.9196428571428571,0.9224137931034483,0.95,0.012861611819174043,3
